Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'scatter']",136.8957,4.8957,19.4065,44.9784,10.7581,136.0,66.0,"[13.86466, 13.63047, 14.16647, 13.69061]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'scatter']",136.4362,6.4362,27.3718,47.7071,10.7581,142.0,65.0,"[13.43793, 11.62608, 13.68937, 13.43279]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'scatter']",141.69,13.69,30.8087,35.7568,10.758,133.0,64.0,"[17.27965, 17.65723, 17.44091, 17.24917]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'scatter']",140.9148,4.9148,30.2709,70.1712,10.7581,161.0,68.0,"[8.876392, 8.886991, 8.854503, 8.861805]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'scatter']",142.3366,6.3366,42.6051,74.3447,10.7581,167.0,68.0,"[7.944879, 8.917264, 8.68218, 7.943743]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '4', 'scatter']",149.2175,13.2175,48.9868,56.9359,10.7581,159.0,68.0,"[10.96476, 10.95036, 10.93147, 10.88074]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '2', 'scatter']",141.0534,5.0534,36.4309,84.2736,10.7579,185.0,68.0,"[7.311705, 7.339678, 7.316233, 7.314373]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '3', 'scatter']",144.8744,6.8744,45.9765,80.0409,10.758,187.0,69.0,"[7.564463, 7.800279, 7.785383, 7.773641]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '4', 'scatter']",151.0229,13.0229,60.0408,69.7362,10.7581,180.0,69.0,"[8.825748, 9.00717, 9.024026, 8.844329]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'balanced']",136.7742,4.7742,20.5846,47.846,10.7581,136.0,66.0,"[13.53497, 12.49863, 12.26121, 13.73994]"
