Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'scatter']",124.1803,2.1803,0.0646,0.0017,5.7267,120.0,61.0,"[7.463739, 7.553957, 7.481494, 7.46738]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '4', 'scatter']",124.3086,2.3086,0.0885,0.0018,5.8494,128.0,61.0,"[7.636522, 7.7053, 7.573529, 7.673444]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '2', 'balanced']",123.8814,1.8814,0.0485,0.0015,5.3645,100.0,61.0,"[7.55721, 7.48659, 7.519133, 7.505915]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '3', 'balanced']",123.9555,1.9555,0.0649,0.0015,5.3912,100.0,61.0,"[7.505738, 7.594805, 7.519472, 7.463239]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '19', '4', 'balanced']",124.1292,2.1292,0.0877,0.0016,5.4182,100.0,61.0,"[7.527566, 7.525709, 7.476995, 7.511732]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '2', 'balanced']",122.1124,2.1124,0.0464,0.0016,5.4164,101.0,60.0,"[7.496306, 7.631373, 7.500575, 7.54508]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '3', 'balanced']",122.0905,2.0905,0.0646,0.0016,5.4708,103.0,60.0,"[7.493917, 7.48446, 7.457387, 7.476177]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '38', '4', 'balanced']",124.2753,2.2753,0.0876,0.0016,5.5233,101.0,61.0,"[7.44986, 7.529347, 7.507906, 7.442334]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '2', 'balanced']",124.0302,2.0302,0.046,0.0016,5.4718,105.0,61.0,"[7.533183, 7.462367, 7.529621, 7.44935]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=0 ', '-unroll ', '', '57', '3', 'balanced']",124.1972,2.1972,0.0649,0.0017,5.7255,102.0,61.0,"[7.462654, 7.512611, 7.466555, 7.459886]"
