Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'scatter']",129.4,7.4,14.2333,27.143,5.2529,122.0,61.0,"[35.97633, 36.34016, 35.93015, 36.25481]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'scatter']",129.2467,9.2467,29.7704,31.0258,6.4993,124.0,60.0,"[29.55501, 29.44036, 29.32388, 29.38263]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'scatter']",133.9016,7.9016,10.0514,33.771,6.4033,133.0,63.0,"[26.63927, 26.7277, 26.39154, 26.77725]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '3', 'scatter']",136.8847,8.8847,22.0134,39.8657,7.0513,140.0,64.0,"[22.03161, 22.34969, 22.1073, 22.03167]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '4', 'scatter']",135.4139,9.4139,44.9371,43.9228,7.4628,145.0,63.0,"[19.81625, 19.86307, 20.13313, 19.66438]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '2', 'scatter']",136.4277,8.4277,10.8838,39.7568,6.9835,148.0,64.0,"[21.77964, 21.86027, 21.93929, 21.60682]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '3', 'scatter']",138.9758,8.9758,25.9996,45.5144,7.8135,155.0,65.0,"[18.72519, 18.71545, 18.81749, 18.60933]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '57', '4', 'scatter']",140.8554,8.8554,53.2208,50.7477,8.9194,161.0,66.0,"[16.47472, 16.83692, 16.59301, 16.36698]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'balanced']",129.6552,5.6552,6.4509,21.8707,4.4969,121.0,62.0,"[47.82714, 46.61563, 48.85506, 47.24276]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'balanced']",129.319,7.319,14.2918,27.1337,5.2539,123.0,61.0,"[36.28761, 36.18919, 35.87082, 36.23154]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'balanced']",131.2631,9.2631,29.7971,30.942,6.5008,125.0,61.0,"[29.35481, 29.53478, 29.39927, 29.75835]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '38', '2', 'balanced']",135.9253,7.9253,9.9243,33.4228,6.4042,133.0,64.0,"[26.80896, 27.4836, 26.66679, 26.70105]"
