Configuration,grade1,CPI,BW/s((GB/sec),GFLOPS/s,Vectorization,Power(W),Temperature(C),Time(sec)
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '19', '4', 'balanced']",139.5872,7.5872,306.2404,53.8584,14.3808,131.0,66.0,"[11.43085, 11.60523, 11.46299, 11.40705]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '2', 'balanced']",142.1091,6.1091,187.303,66.2489,14.3808,146.0,68.0,"[9.330987, 9.293882, 9.350691, 9.344751]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '3', 'balanced']",146.7455,6.7455,361.1107,85.6362,14.3807,153.0,70.0,"[7.213319, 7.246312, 7.235803, 7.176333]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '38', '4', 'balanced']",147.4968,7.4968,573.5934,100.8609,14.3806,158.0,70.0,"[6.127301, 6.141027, 6.114251, 6.131425]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '2', 'balanced']",148.105,6.105,263.2517,93.1049,14.3798,166.0,71.0,"[6.551114, 6.593282, 6.584339, 6.600627]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '3', 'balanced']",150.789,6.789,507.3322,120.2538,14.3795,176.0,72.0,"[5.147644, 5.069199, 5.118282, 5.108308]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll=0 ', '', '57', '4', 'balanced']",151.413,7.413,777.0435,136.7119,14.3804,184.0,72.0,"[4.433117, 4.659661, 4.506607, 4.486643]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '2', 'scatter']",146.4984,10.4984,24.506,21.5691,12.6518,125.0,68.0,"[12.49438, 12.49348, 12.51243, 12.44253]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '3', 'scatter']",140.9066,10.9066,48.9814,30.2179,12.6516,129.0,65.0,"[8.925083, 8.896236, 8.908662, 8.91899]"
"['-O2 ', '-opt-prefetch=0 ', '-opt-streaming-stores always ', '-opt-streaming-cache-evict=1 ', '-unroll ', '', '19', '4', 'scatter']",139.3592,11.3592,85.2108,37.2761,12.6515,131.0,64.0,"[7.259199, 7.211535, 7.210341, 7.2182]"
